Cell_Type,Index,PThresh,FE,EmpPval,NAnnotThesh,NAnnot,NThresh,N,Annotation,Datatype,Type,Category,Trait,Dataset,Sig
T-cells,10,1e-04,19.8457,-1,316,11411,1965,1408205,blueprint_tcel_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
T-cells,10,1e-05,24.8919,0,142,11411,704,1408205,blueprint_tcel_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,0
T-cells,10,1e-06,30.8519,0,71,11411,284,1408205,blueprint_tcel_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,0
T-cells,10,1e-07,37.5589,0,49,11411,161,1408205,blueprint_tcel_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,0
T-cells,10,1e-08,45.7579,0,33,11411,89,1408205,blueprint_tcel_K27AC_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,0
T-cells,11,0.1,2.58623,-1,4105,8583,260419,1408205,blueprint_tcel_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
T-cells,11,0.01,6.04399,-1,1447,8583,39280,1408205,blueprint_tcel_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
T-cells,11,0.001,12.0652,-1,543,8583,7384,1408205,blueprint_tcel_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
T-cells,11,1e-04,20.2895,-1,243,8583,1965,1408205,blueprint_tcel_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,
T-cells,11,1e-05,24.4705,0,105,8583,704,1408205,blueprint_tcel_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,0
T-cells,11,1e-06,31.1962,0,54,8583,284,1408205,blueprint_tcel_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,0
T-cells,11,1e-07,35.6672,1e-05,35,8583,161,1408205,blueprint_tcel_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,1e-05
T-cells,11,1e-08,47.9303,0,26,8583,89,1408205,blueprint_tcel_K4ME1_log2rpm_fdr0.05,aceQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_aceQTL,0
T-cells,12,0.1,2.54791,-1,6050,12840,260419,1408205,blueprint_tcel_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,
T-cells,12,0.01,6.12864,-1,2195,12840,39280,1408205,blueprint_tcel_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,
T-cells,12,0.001,12.0011,-1,808,12840,7384,1408205,blueprint_tcel_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,
T-cells,12,1e-04,20.0928,-1,360,12840,1965,1408205,blueprint_tcel_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,
T-cells,12,1e-05,26.0162,0,167,12840,704,1408205,blueprint_tcel_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,0
T-cells,12,1e-06,31.6662,0,82,12840,284,1408205,blueprint_tcel_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,0
T-cells,12,1e-07,34.06,0,50,12840,161,1408205,blueprint_tcel_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,0
T-cells,12,1e-08,43.1299,0,35,12840,89,1408205,blueprint_tcel_gene_nor_combat_fdr0.05,eQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_eQTL,0
T-cells,13,0.1,2.35166,-1,17046,39196,260419,1408205,blueprint_tcel_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,
T-cells,13,0.01,4.97841,-1,5443,39196,39280,1408205,blueprint_tcel_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,
T-cells,13,0.001,8.76773,-1,1802,39196,7384,1408205,blueprint_tcel_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,
T-cells,13,1e-04,13.3105,-1,728,39196,1965,1408205,blueprint_tcel_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,
T-cells,13,1e-05,15.412,0,302,39196,704,1408205,blueprint_tcel_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,0
T-cells,13,1e-06,18.5962,0,147,39196,284,1408205,blueprint_tcel_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,0
T-cells,13,1e-07,21.1993,0,95,39196,161,1408205,blueprint_tcel_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,0
T-cells,13,1e-08,23.8169,0,59,39196,89,1408205,blueprint_tcel_meth_M_fdr0.05,mQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_mQTL,0
T-cells,14,0.1,2.5626,-1,1961,4138,260419,1408205,blueprint_tcel_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,
T-cells,14,0.01,6.55843,-1,757,4138,39280,1408205,blueprint_tcel_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,
T-cells,14,0.001,13.3193,-1,289,4138,7384,1408205,blueprint_tcel_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,
T-cells,14,1e-04,26.8438,-1,155,4138,1965,1408205,blueprint_tcel_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,
T-cells,14,1e-05,35.2879,0,73,4138,704,1408205,blueprint_tcel_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,0
T-cells,14,1e-06,45.5345,0,38,4138,284,1408205,blueprint_tcel_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,0
T-cells,14,1e-07,54.957,0,26,4138,161,1408205,blueprint_tcel_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,0
T-cells,14,1e-08,61.1794,0,16,4138,89,1408205,blueprint_tcel_psi_fdr0.05,psiQTL,blueprint1,BLUEPRINT,scz,BLUEPRINT_psiQTL,0
monocytes,17,0.1,2.75995,-1,4197,8223,260419,1408205,fairfax_cis_fdr0.05,eQTL,fairfax1,Fairfax2014,scz,Fairfax2014_eQTL,
monocytes,17,0.01,6.89716,-1,1582,8223,39280,1408205,fairfax_cis_fdr0.05,eQTL,fairfax1,Fairfax2014,scz,Fairfax2014_eQTL,
monocytes,17,0.001,14.7039,-1,634,8223,7384,1408205,fairfax_cis_fdr0.05,eQTL,fairfax1,Fairfax2014,scz,Fairfax2014_eQTL,
monocytes,17,1e-04,24.9252,-1,286,8223,1965,1408205,fairfax_cis_fdr0.05,eQTL,fairfax1,Fairfax2014,scz,Fairfax2014_eQTL,
monocytes,17,1e-05,36.0018,0,148,8223,704,1408205,fairfax_cis_fdr0.05,eQTL,fairfax1,Fairfax2014,scz,Fairfax2014_eQTL,0
monocytes,17,1e-06,44.622,0,74,8223,284,1408205,fairfax_cis_fdr0.05,eQTL,fairfax1,Fairfax2014,scz,Fairfax2014_eQTL,0
monocytes,17,1e-07,53.1838,0,50,8223,161,1408205,fairfax_cis_fdr0.05,eQTL,fairfax1,Fairfax2014,scz,Fairfax2014_eQTL,0
monocytes,17,1e-08,67.3463,0,35,8223,89,1408205,fairfax_cis_fdr0.05,eQTL,fairfax1,Fairfax2014,scz,Fairfax2014_eQTL,0
monocytes,18,0.1,2.11728,-1,8154,20825,260419,1408205,immvar_cd14_eQTL_p1e-3,eQTL,immvar1,ImmVar,scz,ImmVar_eQTL,
monocytes,18,0.01,4.15056,-1,2411,20825,39280,1408205,immvar_cd14_eQTL_p1e-3,eQTL,immvar1,ImmVar,scz,ImmVar_eQTL,
monocytes,18,0.001,7.01484,-1,766,20825,7384,1408205,immvar_cd14_eQTL_p1e-3,eQTL,immvar1,ImmVar,scz,ImmVar_eQTL,
monocytes,18,1e-04,11.5627,-1,336,20825,1965,1408205,immvar_cd14_eQTL_p1e-3,eQTL,immvar1,ImmVar,scz,ImmVar_eQTL,
monocytes,18,1e-05,15.2723,0,159,20825,704,1408205,immvar_cd14_eQTL_p1e-3,eQTL,immvar1,ImmVar,scz,ImmVar_eQTL,0
monocytes,18,1e-06,17.8576,0,75,20825,284,1408205,immvar_cd14_eQTL_p1e-3,eQTL,immvar1,ImmVar,scz,ImmVar_eQTL,0
monocytes,18,1e-07,19.3203,0,46,20825,161,1408205,immvar_cd14_eQTL_p1e-3,eQTL,immvar1,ImmVar,scz,ImmVar_eQTL,0
monocytes,18,1e-08,27.3523,0,36,20825,89,1408205,immvar_cd14_eQTL_p1e-3,eQTL,immvar1,ImmVar,scz,ImmVar_eQTL,0
monocytes,19,0.1,,-1,0,0,260419,1408205,immvar_cd14_sQTL_p1e-12,sQTL,immvar1,ImmVar,scz,ImmVar_sQTL,
monocytes,19,0.01,,-1,0,0,39280,1408205,immvar_cd14_sQTL_p1e-12,sQTL,immvar1,ImmVar,scz,ImmVar_sQTL,
monocytes,19,0.001,,-1,0,0,7384,1408205,immvar_cd14_sQTL_p1e-12,sQTL,immvar1,ImmVar,scz,ImmVar_sQTL,
monocytes,19,1e-04,,-1,0,0,1965,1408205,immvar_cd14_sQTL_p1e-12,sQTL,immvar1,ImmVar,scz,ImmVar_sQTL,
monocytes,19,1e-05,,1,0,0,704,1408205,immvar_cd14_sQTL_p1e-12,sQTL,immvar1,ImmVar,scz,ImmVar_sQTL,1
monocytes,19,1e-06,,1,0,0,284,1408205,immvar_cd14_sQTL_p1e-12,sQTL,immvar1,ImmVar,scz,ImmVar_sQTL,1
monocytes,19,1e-07,,1,0,0,161,1408205,immvar_cd14_sQTL_p1e-12,sQTL,immvar1,ImmVar,scz,ImmVar_sQTL,1
monocytes,19,1e-08,,1,0,0,89,1408205,immvar_cd14_sQTL_p1e-12,sQTL,immvar1,ImmVar,scz,ImmVar_sQTL,1
T-cells,20,0.1,2.15274,-1,7062,17739,260419,1408205,immvar_cd4_eQTL_p1e-3,eQTL,immvar1,ImmVar,scz,ImmVar_eQTL,
T-cells,20,0.01,4.20165,-1,2079,17739,39280,1408205,immvar_cd4_eQTL_p1e-3,eQTL,immvar1,ImmVar,scz,ImmVar_eQTL,
T-cells,20,0.001,7.26761,-1,676,17739,7384,1408205,immvar_cd4_eQTL_p1e-3,eQTL,immvar1,ImmVar,scz,ImmVar_eQTL,
T-cells,20,1e-04,11.8774,-1,294,17739,1965,1408205,immvar_cd4_eQTL_p1e-3,eQTL,immvar1,ImmVar,scz,ImmVar_eQTL,
T-cells,20,1e-05,14.6591,0,130,17739,704,1408205,immvar_cd4_eQTL_p1e-3,eQTL,immvar1,ImmVar,scz,ImmVar_eQTL,0
T-cells,20,1e-06,16.2124,0,58,17739,284,1408205,immvar_cd4_eQTL_p1e-3,eQTL,immvar1,ImmVar,scz,ImmVar_eQTL,0
T-cells,20,1e-07,17.7506,0.000231022,36,17739,161,1408205,immvar_cd4_eQTL_p1e-3,eQTL,immvar1,ImmVar,scz,ImmVar_eQTL,0.000231022
T-cells,20,1e-08,23.191,3e-05,26,17739,89,1408205,immvar_cd4_eQTL_p1e-3,eQTL,immvar1,ImmVar,scz,ImmVar_eQTL,3e-05
